model,preprocessing,metric,n_rank_levels,spearman_with_retained_rank,pvalue_descriptive
Qwen3-4B-Base,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,mean_norm,5,-0.8999999999999998,0.03738607346849874
Qwen3-4B-Base,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-4B-Base,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,linear_cka,5,-0.49999999999999994,0.3910022189557703
Qwen3-8B-Base,raw,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,raw,ss_language,5,0.7,0.1881204043741873
Qwen3-8B-Base,raw,ss_residual,5,0.49999999999999994,0.3910022189557703
Qwen3-8B-Base,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,mean_norm,5,-0.7,0.1881204043741873
Qwen3-8B-Base,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
Qwen3-8B-Base,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,linear_cka,5,0.0,1.0
SmolLM2-1.7B,raw,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,mexa_external,5,0.9486832980505138,0.013846832988859059
SmolLM2-1.7B,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,raw,ss_language,5,0.19999999999999998,0.7470600781046621
SmolLM2-1.7B,raw,ss_residual,5,-0.46169025843831935,0.43376615616902764
SmolLM2-1.7B,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,mean_norm,5,-0.8999999999999998,0.03738607346849874
SmolLM2-1.7B,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
SmolLM2-1.7B,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,linear_cka,5,0.0,1.0
bloom-1b7,raw,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,raw,ss_language,5,-0.6,0.28475697986529386
bloom-1b7,raw,ss_residual,5,-0.4743416490252569,0.4195311281789213
bloom-1b7,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
bloom-1b7,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,linear_cka,5,0.0,1.0
bloom-7b1,raw,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,raw,ss_language,5,0.6,0.28475697986529386
bloom-7b1,raw,ss_residual,5,-0.8999999999999998,0.03738607346849874
bloom-7b1,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
bloom-7b1,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,linear_cka,5,-0.8999999999999998,0.03738607346849874
salamandra-2b,raw,mean_alignment_margin,5,0.8999999999999998,0.03738607346849874
salamandra-2b,raw,mean_norm,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,raw,ss_language,5,0.0,1.0
salamandra-2b,raw,ss_residual,5,0.8207826816681233,0.08858700531354384
salamandra-2b,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,mean_norm,5,-0.8999999999999998,0.03738607346849874
salamandra-2b,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-2b,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,aar10,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,cpres_shared_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,cvp_within_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,linear_cka,5,0.09999999999999999,0.8728885715695384
salamandra-7b,raw,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,mean_norm,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,raw,ss_language,5,0.44721359549995787,0.45018485575210104
salamandra-7b,raw,ss_residual,5,-0.44721359549995787,0.45018485575210104
salamandra-7b,standardized,aar10,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,concept_participation_ratio,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,concept_rank_covariance_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,concept_rank_singular_entropy,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,concept_share_total,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,cpres_shared_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,cvp_within_raw,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,language_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,lfs_direct,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,lfs_vc_reml,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,linear_cka,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,mean_alignment_margin,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,mean_norm,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,mexa_external,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,residual_share_total,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,ss_concept,5,0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,ss_language,5,-0.9999999999999999,1.4042654220543602e-24
salamandra-7b,standardized,ss_residual,5,-0.9999999999999999,1.4042654220543602e-24
