study,seed,arm,is_control,trained_lfs,trained_mexa,trained_aar10,heldout_lfs,heldout_mexa,heldout_aar10,cvp_vs_frozen,ppl_geomean_ratio_vs_control,context_trained,context_heldout,delta_mexa_vs_control,delta_aar10_vs_control,delta_context_trained_vs_control,delta_context_heldout_vs_control,checkpoint,profile_result_sha256,reference_grid_sha256,R1_concept_dominance,R2_mean_alignment_margin,R3_weak_language_tail,R4_within_concept_ratio,R4_shared_concept_ratio,R4_effective_rank_ratio,R4_passes_legacy_cvp_gate,lfs,ss_language,ss_concept,ss_residual,language_share_total,concept_share_total,residual_share_total,within_concept_spread,shared_concept_energy,language_energy,residual_energy,mean_vector_norm,effective_rank
wordalign,2,WA-A,0,0.44456918453047795,0.4444444444444444,-0.09022118772069614,0.5001732209757385,0.5662499999999999,-0.09214922529645264,1.0,0.5154847721734659,0.31241462151209515,0.4925253816445669,0.046666666666666634,0.0023599875470002446,-0.00499891956647236,-0.00986764669418333,Qwen3-0.6B-Base,babeeddbc725dd6b3d817a0b53489570834f6123286e97ea57935c8b72cb5cdb,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.39092226392623697,0.040464773070830344,-0.19499514186792696,1.0,1.0,1.0,True,0.609077736073763,1464256.6155364735,939798.7764326446,1589544.6080308822,0.3666507951563685,0.23532621605384726,0.39802298878978415,15503.440059147299,10962.701330249902,7493.574007113291,4540.738728897399,190.97729061969892,40.981518497593264
wordalign,2,WA-B,1,0.48083262444066327,0.3977777777777778,-0.09258117526769638,0.5066842107975402,0.54375,-0.0903804914560169,0.9955931882457734,1.0,0.3174135410785675,0.5023930283387502,0.0,0.0,0.0,0.0,ckpt_armWA-B_seed2,f3f423a2e69ec596b83bf0dd76d51903eb5cfcbed4a57a118b0924f80f244b5a,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3805295833963934,0.03669309279263682,-0.1951017738246277,1.0066951645809883,1.0083631444502965,0.9407516120945169,True,0.6194704166036066,1556630.8991477294,956210.4850822511,1480758.6157700196,0.3897813749869114,0.23943571842003483,0.3707829065930538,15607.238141914777,11054.383985040238,7723.435122532757,4552.854156874536,192.9521877514616,38.553429592692126
wordalign,2,WA-C,0,0.48524405679438193,0.4855555555555555,-0.09046064006785552,0.5299406409448633,0.60125,-0.1050480620469898,0.05186255563216573,1.1564888273330796,0.30213175892829897,0.47883638978004456,0.08777777777777773,0.002120535199840859,-0.015281782150268541,-0.023556638558705656,ckpt_armWA-C_seed2,537c64b6f3a78c1b046275960b7e3d4c9c99e68ac9fdffbf96a903705c62635f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.35081709360237545,0.040107036802629115,-0.23482737576534998,0.08575389984555797,0.057271225495518316,5.617128159467926,False,0.6491829063976245,1536975.3000283036,830578.2582702665,1626046.4417014301,0.38485960036766415,0.20797732829283516,0.40716307133950075,1329.4804460937287,627.8473399247607,195.36992232142651,701.6331061689679,38.70022910411381,230.19844157058682
wordalign,2,WA-D,0,0.4914888583723193,0.48888888888888893,-0.1220430148144563,0.5345792654548087,0.5962500000000001,-0.11157414666377008,0.050810310096989796,1.1687559906302245,0.29310384432474773,0.47525887727737426,0.09111111111111114,-0.02946183954675992,-0.024309696753819776,-0.027134151061375955,ckpt_armWA-D_seed2,b377475c12c90394ce815629eaf8feb357cab8be6d87395f6c7aeb70bdc62a15,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3468013844088026,0.03939200779252108,-0.21536395425959098,0.08371303500117859,0.05532717813533887,5.729329660571413,False,0.6531986155911974,1541847.7240876707,818610.0100307249,1633142.2658816034,0.38607965847547854,0.2049804712617,0.40893987026282147,1297.840020310072,606.5353293432527,186.3055268938573,691.3046909668194,38.51369611615712,234.79662946351706
wordalign,2,WA-E,0,0.4695798744189752,0.45888888888888885,-0.09172353086372216,0.5135066611393756,0.5774999999999999,-0.11045520013431087,0.27744267614766494,1.089886725079218,0.3224721678098043,0.5061211919784546,0.06111111111111106,0.0008576444039742198,0.005058626731236804,0.003728163639704407,ckpt_armWA-E_seed2,5f2d59b1e001af8c7917417310d5317027f0a0f9919f416da3d0139b4156ed5e,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37189954812699144,0.038348973631332224,-0.19699828373367131,0.37133373203390924,0.327156185818046,2.2351671552611903,False,0.6281004518730086,1535811.8534612556,909357.3052002813,1548430.841338465,0.3845682726014761,0.22770365214349983,0.3877280752550241,5756.950256527177,3586.515553466977,1503.654206398875,2170.4347030602003,103.06968841258833,91.60054411854938
wordalign,2,WA-F,0,0.479975048023419,0.49444444444444446,-0.07724886760115623,0.521314521561025,0.6083333333333333,-0.06990147824399173,0.04612131453609159,1.1547543452407534,0.3127158280213674,0.4857847253481547,0.09666666666666668,0.015332307666540146,-0.004697713057200126,-0.016608302990595514,ckpt_armWA-F_seed2,587fa2e277408ae4c7c20c20680fb026202be83044c45f5f2a8943699fee71ac,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.35693755919567893,0.04822555609622681,-0.18921061515039228,0.08016528720291409,0.05367642124059492,5.7819585969507745,False,0.6430624408043211,1544597.586344887,857342.7048855508,1591659.708769562,0.38676822574741765,0.2146791628819989,0.3985526113705834,1242.8377249747066,588.438574537324,180.25974445898012,654.3991504373827,38.41014227403786,236.95344319325656
wordalign,2,WA-G,0,0.48004063797928176,0.40111111111111114,-0.09183365727464358,0.5050195509808683,0.5454166666666667,-0.08725657360628247,0.9957793516655323,1.0034227276629808,0.3214480690161387,0.5084516561031341,0.003333333333333355,0.0007475179930527959,0.004034527937571197,0.006058627764383928,ckpt_armWA-G_seed2,35d61b7eded885168e146f9290380b6592f1d9f18391692a561f4b46ea4209db,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3818730025540439,0.03716674096124756,-0.19417976687948868,1.0064672520615692,1.0081414841678347,0.9295215582749607,True,0.6181269974459561,1556161.5729414395,961381.8758504038,1476056.551208159,0.38966385540400605,0.2407306379833742,0.3696055066126197,15603.704713831234,11051.953989566831,7700.8021605338345,4551.7507242644015,193.31372513006164,38.09320493435702
codeswitch,0,CS-B,1,0.5040904284900428,0.3988888888888889,-0.10405790060758591,0.5395106162966202,0.5483333333333333,-0.0926754695829004,nan,1.0,0.43331613739331565,0.6670600346724193,0.0,0.0,0.0,0.0,ckpt_armCS-B_seed0,0118405f78d45fabcc12e30ba7afe823c90dcefac9eb3de94a2730f735acb196,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.356774787328784,0.03159988621463055,-0.21617431089218922,0.9368097598899927,0.9304684426239394,0.9982124772594351,True,0.643225212671216,1636326.6148802417,907613.8007711092,1449659.5843486506,0.4097372332933296,0.2272670775168041,0.3629956891898663,14523.773959278675,10200.447633709015,7206.455880425692,4323.326325569659,186.46459498623355,40.90826310133593
codeswitch,0,CS-W10,0,0.49914730892504744,0.3822222222222222,-0.11744982749223709,0.5290593542864359,0.5304166666666666,-0.10581721714697778,nan,0.9926239916018642,0.44335418423016865,0.6577368950843812,-0.01666666666666672,-0.013391926884651184,0.010038046836852998,-0.009323139588038099,ckpt_armCS-W10_seed0,ca323b10ef1409769e10a1955dfab97dc49e824098bf3843c57d583d1c140587,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.36283403177452467,0.02659897495934027,-0.23730213510103645,0.9643569762908389,0.9657417526515187,0.9309555140430662,True,0.6371659682254753,1638741.9692545063,933181.2830473194,1421676.7476981743,0.4103420395769497,0.23366919146817894,0.35598876895487136,14950.850577545554,10587.138396470677,7205.105987283075,4363.712181074877,189.07648663651585,38.15197061919236
codeswitch,0,CS-W25,0,0.48925431108545064,0.38444444444444453,-0.11605507383743922,0.5232369722981134,0.5366666666666666,-0.10279935784637928,nan,1.0007202501301917,0.4031009809176127,0.6010864504178365,-0.014444444444444371,-0.011997173229853317,-0.030215156475702942,-0.06597358425458277,ckpt_armCS-W25_seed0,b423da7d99828613d8376f65c28bcde673bc7b0a47bed2af7047468f607ccdc5,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37028657289269684,0.029288875418789065,-0.24015809684086786,0.9387954792297049,0.9336387678209072,0.9426659419333775,True,0.6297134271073032,1610601.868621401,947072.4627327479,1435925.6686458508,0.4032957403398941,0.23714755176601263,0.35955670789409333,14554.559440036192,10235.202961963138,7260.192709037058,4319.3564780730585,187.6027502361424,38.631881736393886
codeswitch,0,CS-W50,0,0.4782698427896169,0.4022222222222222,-0.1096202718714873,0.5131705096925865,0.55375,-0.0926061945501715,nan,1.018348016430632,0.41460354208946226,0.6079810742537181,0.0033333333333332993,-0.005562371263901397,-0.018712595303853385,-0.0590789604187012,ckpt_armCS-W50_seed0,19642905ff51e8bc4614b70d14e4beda6f8e3bcf37f840c1eb7000e99db8dc1e,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3833659662104605,0.03651722212825924,-0.22496534473608676,0.9599474147537187,0.9572487801330909,0.9349000701696036,True,0.6166340337895395,1572027.400657184,977341.1299707011,1444231.4693721149,0.3936366688344311,0.2447268454453879,0.36163648572018103,14882.48720456769,10494.032475345131,7403.230472339225,4388.454729222556,189.32201546470813,38.31362451905685
codeswitch,0,CS-P25,0,0.48620742564610925,0.38666666666666666,-0.11694273228446643,0.5190336175108207,0.5425,-0.09877510811202228,nan,1.0137898609952012,0.4226262338956197,0.6340894027551016,-0.012222222222222245,-0.012884831676880523,-0.01068990349769594,-0.03297063191731764,ckpt_armCS-P25_seed0,83784e2d1f5b2eed1aceb3f289663615646a990619ccdb0c1c3a7471ac9668f7,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3745642145967194,0.03144798393855564,-0.2371149053011159,0.9517842862268505,0.9466655278165178,0.9453611305058938,True,0.6254357854032806,1592718.321117511,953855.3772367128,1447026.3016457758,0.39881768858110755,0.23884599790582756,0.3623363135130649,14755.930630756273,10378.011441095865,7328.012814426992,4377.919189660409,187.86711242190682,38.742334656732965
codeswitch,1,CS-B,1,0.4965863118720357,0.38888888888888884,-0.10368416830897331,0.5350243644199694,0.5445833333333333,-0.09151378530077636,nan,1.0,0.4372394108772278,0.6675325286388397,0.0,0.0,0.0,0.0,ckpt_armCS-B_seed1,e2a42b56e938e3efe913d9e5281ec77094981c880c88266632836568a4dde395,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3661710298013584,0.03088734084107364,-0.2165479352152689,0.978915568116199,0.9791906702635124,0.9585694584810244,True,0.6338289701986416,1602894.325748552,926012.3685071648,1464693.3057442836,0.4013657666638,0.23187409067186612,0.36676014266433377,15176.558833255614,10734.5748634661,7307.672870599955,4441.983969789516,189.26461286754542,39.28363199396806
codeswitch,1,CS-W10,0,0.4909202121020313,0.3922222222222222,-0.10846217721700668,0.5260949809264278,0.54125,-0.09525576001033187,nan,1.029884293544031,0.4271824991703033,0.6479977178573608,0.003333333333333355,-0.004778008908033371,-0.010056911706924465,-0.019534810781478895,ckpt_armCS-W10_seed1,1741451168667f93cf86b6e01a1c2e50eb66a61b4a89b48ba01879c4f7cf87ec,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3713454026946583,0.030532050549989975,-0.22450386743855832,0.9528512984789966,0.9509542574765444,0.9627938730154232,True,0.6286545973053417,1599088.5142465015,944579.3776305604,1449932.1081229395,0.4004127890240638,0.2365232816582933,0.36306392931764303,14772.472991249795,10425.02750344492,7203.9721694637055,4347.445487804871,187.73546351333758,39.456754916351024
codeswitch,1,CS-W25,0,0.4822604280797871,0.3822222222222222,-0.11791195223728816,0.5220617082058335,0.5329166666666667,-0.10188932961318642,nan,1.0633033147342439,0.42672373811403913,0.6324303789933523,-0.006666666666666654,-0.01422778392831485,-0.010515672763188655,-0.03510214964548741,ckpt_armCS-W25_seed1,e1a8ca987e5b8821b944379a31312e0c2c9677ec07e4f177c9115bbe768a5fef,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3746891323823628,0.029494859013362313,-0.23832855740282047,0.9796392654070777,0.9775704325278564,0.9120765453623638,True,0.6253108676176372,1593858.8820675728,955047.533296665,1444693.584635761,0.39910328577413196,0.23914451454744223,0.36175219967842587,15187.77863082572,10716.812681086103,7445.133509273272,4470.965949739618,190.18571202534295,37.378281814988675
codeswitch,1,CS-W50,0,0.49040520581626756,0.39666666666666667,-0.11478268355131149,0.520796838459974,0.5441666666666667,-0.09872159734368324,nan,1.029951642944983,0.3994857116540273,0.5893145140012105,0.007777777777777828,-0.01109851524233818,-0.03775369922320049,-0.07821801463762923,ckpt_armCS-W50_seed1,c3c59f16c517471d7eb50f25be1c9d7cb1ed65a9484628bf0868f306a4b235f0,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37465528588379315,0.03300408265083245,-0.23136965860442174,0.9841226057293283,0.9824205564219969,0.912171549377996,True,0.6253447141162068,1602806.4655918116,960270.2334045835,1430523.301003606,0.4013437664242316,0.24045228200234958,0.3582039515734189,15257.285828776492,10769.983140752274,7505.1711828873185,4487.302688024217,190.32511123742702,37.38217522381265
codeswitch,1,CS-P25,0,0.4783001252869105,0.39111111111111113,-0.11077581221858661,0.5145909411275603,0.5508333333333333,-0.09385069372365251,nan,1.060491818175138,0.43960609753926594,0.6392939400672913,0.002222222222222292,-0.007091643909613296,0.0023666866620381533,-0.028238588571548373,ckpt_armCS-P25_seed1,f7191c6eb906055c1319880565b0039e6df0de4a64acf4c97e5c4037edd20e3c,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.38270488717294004,0.032560122368335546,-0.23798530648385152,0.9705358619292328,0.9695011627770208,0.9243751523558404,True,0.61729511282706,1565911.7761539144,970819.4300635187,1456868.793782567,0.39210531253854025,0.24309380760805255,0.3648008798534072,15046.64456067272,10628.351686854472,7308.59909959164,4418.292873818244,189.5061902305963,37.88229740498647
codeswitch,2,CS-B,1,0.5225886579193396,0.39444444444444443,-0.10648702457547188,0.546674976968306,0.5475,-0.08839884004555643,nan,1.0,0.45362888654073075,0.7026703119277954,0.0,0.0,0.0,0.0,ckpt_armCS-B_seed2,45defc4011c3ad2383ad022c3f103bd7c7a9870872579721440cfcd46e88c8ec,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3469251897652933,0.0293794758859769,-0.22215105600106644,0.9623471501640647,0.962423926392086,0.9735178037698344,True,0.6530748102347067,1685461.3425082236,895347.649194412,1412791.008297364,0.4220406005879967,0.22419562529908155,0.35376377411292165,14919.691358659802,10550.766058122854,7230.356951988312,4368.925300536948,188.28505069061853,39.89623788292984
codeswitch,2,CS-W10,0,0.49908097194981826,0.3955555555555555,-0.11016886432965596,0.5356853736491483,0.5329166666666667,-0.09282732277642936,nan,0.9939616702534028,0.4371095697085063,0.662354040145874,0.0011111111111110628,-0.0036818397541840825,-0.016519316832224462,-0.04031627178192143,ckpt_armCS-W10_seed2,f01f99c64bcbdbde657dfe84daca22494cb989a96cab86b7d84e5f0014f58aa4,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.364321386161218,0.031942920283941294,-0.22056113636612287,0.9767140872157812,0.9770342764666049,0.9281882393608977,True,0.635678613838782,1630478.6314025803,934463.1424858442,1428658.2261115774,0.4082728944818158,0.23399016989329022,0.357736935624894,15142.428306074631,10710.9349623202,7339.999181669951,4431.493343754431,189.6709569505887,38.03856350061715
codeswitch,2,CS-W25,0,0.49192077668938655,0.38666666666666666,-0.11940992375214894,0.5229022354866277,0.5391666666666667,-0.10170905012637377,nan,1.0052649663540925,0.41040076613426213,0.6322410647074381,-0.007777777777777772,-0.012922899176677063,-0.04322812040646862,-0.07042924722035726,ckpt_armCS-W25_seed2,156a7a121ec678ff01aadb27b7c190a24c40c1b8200604d35c59f5655edea9a2,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37026939530749525,0.028326633932989745,-0.23754180221463247,0.9760050938648819,0.9743131764938505,0.9136729132631676,True,0.6297306046925047,1614994.895781618,949585.7101906999,1429019.3940276834,0.40439575715685533,0.23777687054053975,0.3578273723026049,15131.436470156628,10681.104356029142,7381.423054404077,4450.332114127487,190.18472914340876,37.44370339564443
codeswitch,2,CS-W50,0,0.49475777727026315,0.39222222222222225,-0.11619266246755917,0.5266490691088309,0.5449999999999999,-0.09874302381649613,nan,1.0191173375866402,0.39302279472351076,0.5758364586035412,-0.002222222222222181,-0.009705637892087296,-0.06060609181721999,-0.12683385332425423,ckpt_armCS-W50_seed2,1d25716ff7c76e392a881c8771c6891b982d09b2f5b6eea970d015679c6d8e96,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37242641512604946,0.03158082722668695,-0.23678986619493034,0.9717360676857091,0.9700826885706803,0.9282386367589134,True,0.6275735848739505,1612279.228727072,956788.7938712686,1424531.9774016598,0.4037157523855849,0.23958052731151555,0.35670372030289954,15065.251878676892,10634.726780446197,7394.640512143819,4430.525098230696,189.50011987342225,38.040628862516165
codeswitch,2,CS-P25,0,0.4954462357617904,0.3955555555555555,-0.11057757710417111,0.5239567320345796,0.5395833333333333,-0.09755959850735962,nan,1.0158140410994558,0.43037623167037964,0.6571777959664663,0.0011111111111110628,-0.0040905525286992345,-0.023252654870351108,-0.04549251596132908,ckpt_armCS-P25_seed2,fad105eb82652ab66830d71f0443b6537148516de9289d80a1c1e31a63b40b7f,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.36686171835595094,0.030994309106540042,-0.23204293851737914,0.95894263166961,0.9571164171600441,0.939944895294949,True,0.6331382816440491,1625486.2875477932,941861.6910437824,1426252.0214084222,0.4070228083803571,0.23584277119485747,0.3571344204247854,14866.909610250765,10492.581419604436,7267.07609155651,4374.328190646329,188.715233234243,38.520369113248314
guard_sweep,0,A,0,0.44456918453047795,0.4444444444444444,-0.09022118772069614,0.5001732209757385,0.5662499999999999,-0.09214922529645264,1.0,0.6839676392872793,0.31241462151209515,0.4925253816445669,0.036666666666666625,0.004336262742678315,-0.0108273581663767,-0.03015671968460082,Qwen3-0.6B-Base,babeeddbc725dd6b3d817a0b53489570834f6123286e97ea57935c8b72cb5cdb,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.39092226392623697,0.040464773070830344,-0.19499514186792696,1.0,1.0,1.0,True,0.609077736073763,1464256.6155364735,939798.7764326446,1589544.6080308822,0.3666507951563685,0.23532621605384726,0.39802298878978415,15503.440059147299,10962.701330249902,7493.574007113291,4540.738728897399,190.97729061969892,40.981518497593264
guard_sweep,0,B,1,0.47021067644088643,0.4077777777777778,-0.09455745046337445,0.5224173119650629,0.5516666666666666,-0.08815169974695891,0.9576933183902197,1.0,0.32324197967847185,0.5226821013291677,0.0,0.0,0.0,0.0,ckpt_armB_seed0,51b770d729a4d2a6ab3a008351ef4c47c1dc394d67648dfc10e9f52d7c15c8b8,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.3787423461367747,0.03240088122827114,-0.2189898730339932,0.9529819541092845,0.9485271905800021,1.0192161807485436,True,0.6212576538632253,1532512.487621918,934278.0268967374,1526809.485481347,0.3837421092803278,0.233943816831114,0.3823140738885582,14774.498602982354,10398.420293949592,7312.9108505411505,4376.078309032763,187.20721107307696,41.7690267643928
guard_sweep,0,E_cvp10,0,0.19028984547444808,0.3855555555555556,-0.26805545886357623,0.2181009136071046,0.48458333333333325,-0.22770615410991013,0.9835863203805183,1.0529826079671067,0.2811381403605143,0.48257803479830425,-0.0222222222222222,-0.1734980084002018,-0.042103839317957525,-0.04010406653086346,ckpt_armE_cvp10_seed0,c74a775b0ad273f98276972919a7fd7f42d8382a49e0e6a4228d2d52f33156b1,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7295562634600926,-0.014224155813349333,-0.47243493700494926,0.9903501898080973,0.9861760833638378,2.8962727055650017,True,0.2704437365399074,710176.5196056889,1915791.1906906571,1367632.289703652,0.1778286557506233,0.47971534222021683,0.3424560020291598,15353.834805254986,10811.153860953382,7083.7776452715425,4542.680944301603,184.65359262015392,118.6936534571866
guard_sweep,0,E_cvp100,0,0.19196082406432924,0.38000000000000006,-0.27169793223341304,0.21955129775511567,0.4804166666666667,-0.23868494294583797,1.0082093890235526,1.064839949147718,0.2827526835600535,0.48189390500386553,-0.027777777777777735,-0.1771404817700386,-0.04048929611841834,-0.04078819632530217,ckpt_armE_cvp100_seed0,e295bfde9decf88e563155ccea6dcec4281ef4f6f44146acef9b02e6a2377881,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7282103642351968,-0.019405311747237832,-0.4919828961331292,1.013410050779364,1.0074481045111754,2.853420232105041,True,0.2717896357648032,715724.661670719,1917652.6547847216,1360222.6835445596,0.1792179140802081,0.4801814540226166,0.3406006318971754,15711.341977595288,11044.352675482403,7301.908062328304,4666.989302112882,187.12333221001657,116.9374940234196
guard_sweep,0,E_cvp1k,0,0.19338516947877224,0.3744444444444444,-0.2700740850220124,0.22177804919858338,0.47291666666666665,-0.2361159399151802,1.0102195149256823,1.0546003117577891,0.2738465485970179,0.47572218656539916,-0.03333333333333338,-0.17551663455863797,-0.049395431081453944,-0.04695991476376854,ckpt_armE_cvp1k_seed0,0a66b3fb6df36a5172012ee781bd8ae8f0283751fef4aa96ec9a5acb75960fad,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7265190697018284,-0.01840715992488307,-0.4888074158282339,1.0137657577012944,1.0055348462325897,2.8284069439684316,True,0.27348093029817155,721520.174166211,1916763.1364088624,1355316.6894249253,0.18066911412415146,0.47995871805109747,0.339372167824751,15716.856658538063,11023.378196406642,7357.800050116408,4693.47846213142,188.00134239066045,115.91241149296351
guard_sweep,0,G_tail,0,0.1933079646038615,0.3877777777777778,-0.2577046528458595,0.224094694673156,0.48833333333333334,-0.21988730039447546,0.9743935013175541,1.042435022450487,0.27622341175874077,0.4743065309524536,-0.020000000000000018,-0.1631472023824851,-0.04701856791973108,-0.04837557037671408,ckpt_armG_tail_seed0,865415915626b9615ad8420c7c3886d43657b574a1bd170d6f7057257b274820,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7246870555603994,-0.011426152585289319,-0.45901419623623935,0.9919850318169682,0.9850170585244368,2.815355706316896,True,0.27531294443960064,720170.8994033011,1895655.6134735583,1377773.48712314,0.18033125485859908,0.47467338077763394,0.3449953643637671,15379.180480345693,10798.447817804688,7222.737722132429,4580.7326625410005,186.48649406725195,115.37755195573061
guard_sweep,1,A,0,0.44456918453047795,0.4444444444444444,-0.09022118772069614,0.5001732209757385,0.5662499999999999,-0.09214922529645264,1.0,0.692759462987756,0.31241462151209515,0.4925253816445669,0.025555555555555554,0.010539377729097993,-0.007511366009712195,-0.028292658726374265,Qwen3-0.6B-Base,babeeddbc725dd6b3d817a0b53489570834f6123286e97ea57935c8b72cb5cdb,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.39092226392623697,0.040464773070830344,-0.19499514186792696,1.0,1.0,1.0,True,0.609077736073763,1464256.6155364735,939798.7764326446,1589544.6080308822,0.3666507951563685,0.23532621605384726,0.39802298878978415,15503.440059147299,10962.701330249902,7493.574007113291,4540.738728897399,190.97729061969892,40.981518497593264
guard_sweep,1,B,1,0.46845935177759823,0.41888888888888887,-0.10076056544979413,0.5260700096665037,0.5520833333333333,-0.09044603852089494,0.9462198735150918,1.0,0.31992598752180734,0.5208180403709411,0.0,0.0,0.0,0.0,ckpt_armB_seed1,e568ba14666e938c595509fdf68ee85672228d6beaf666aee05f1ef8c4fd83ef,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.37501097223714674,0.031281840657448844,-0.22957493847669083,0.95949723990007,0.957625193914114,1.0034399932892395,True,0.6249890277628533,1543733.4791513644,926283.4500692249,1523583.0707794104,0.3865518527522447,0.23194196966877628,0.381506177578979,14875.50794570801,10498.158987203078,7293.940742629231,4377.34895850493,186.9554516182292,41.12249464620783
guard_sweep,1,E_cvp10,0,0.194109479471028,0.39666666666666667,-0.255612521742781,0.2335764688453832,0.48458333333333337,-0.2298622598464135,0.9308898930116206,1.0319321642232613,0.3005041627089183,0.511473790804545,-0.0222222222222222,-0.15485195629298687,-0.019421824812889066,-0.009344249566396123,ckpt_armE_cvp10_seed1,f621cc03c4733b18901d6c5de6d6a43f1689964d2e2922e6d2dd9e735580ffb0,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7165892489499799,-0.018448755450064726,-0.4996019123400562,0.951265504313822,0.945907063466386,2.79905511407498,True,0.2834107510500201,744314.3474314827,1881959.866492449,1367325.7860760672,0.18637678972142502,0.47124395695423915,0.34237925332433583,14747.887726463865,10369.696622955727,6768.640254249306,4378.191103508137,182.0439408211317,114.70952893324683
guard_sweep,1,E_cvp100,0,0.19507412636285842,0.39333333333333337,-0.26527985247472924,0.22927566953486112,0.4775,-0.23272705974522978,1.0185749880629522,1.0299691221741025,0.2882257783412933,0.4957594267527263,-0.025555555555555498,-0.16451928702493512,-0.03170020918051403,-0.025058613618214876,ckpt_armE_cvp100_seed1,bd95cb32b60139a99da36ff9b541b1bbd8bec1c3b6eb26146286601329481ce1,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7191171400581593,-0.02137382854271692,-0.49673611085955094,1.0289052195675188,1.0186534797431814,2.672419159951926,True,0.28088285994184076,738235.3719882558,1890032.41245795,1365332.2155537945,0.18485461037366177,0.4732653276387094,0.34188006198762877,15951.570398108819,11167.193857444267,7339.610320531063,4784.376540664553,188.83649678808914,109.5197952368925
guard_sweep,1,E_cvp1k,0,0.19815979154633925,0.3833333333333333,-0.2692934703081846,0.23377645298835428,0.46958333333333335,-0.24280296172946692,1.0490075025486827,1.0113440356825736,0.28647154609362285,0.4912885721524556,-0.03555555555555556,-0.1685329048583905,-0.03345444142818449,-0.029529468218485566,ckpt_armE_cvp1k_seed1,f09c20b82dc250c8aac2da7459626d67a42995cbd7023fee6fa69c5d5d6959ff,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7144689721463036,-0.02522720541218251,-0.5129654149581556,1.043888703030189,1.0334773126005488,2.641539925678829,True,0.2855310278536965,749808.6756920494,1876206.0216537134,1367585.3026542373,0.18775257303987616,0.4698031905182576,0.3424442364418663,16183.865935849552,11329.703109629128,7384.625761232478,4854.162826220422,189.4595777288107,108.25431732633807
guard_sweep,1,G_tail,0,0.1955119252712703,0.3955555555555555,-0.2501464032878478,0.23282589414258484,0.48541666666666666,-0.222853219602257,1.0434708225838534,1.0095407012910202,0.2909481088320414,0.49928154548009235,-0.023333333333333373,-0.1493858378380537,-0.028977878689765924,-0.0215364948908488,ckpt_armG_tail_seed1,dc7bf5cf0d5957c6bb6ed7dc96ebf3d41e2b21cdbef2e39389018e185ad0419a,a673a1508d679ece31e54d8a2b3384898654eafe918a8f205172d2e02ddcac14,0.7146653200072219,-0.015593979202262126,-0.47795661790044597,1.04305120001127,1.0324170716633698,2.583788339746996,True,0.285334679992778,745651.1960421646,1867600.007986163,1380348.7959716737,0.1867115374704939,0.46764823917922743,0.3456402233502788,16170.881757996383,11318.080004896732,7433.057147951923,4852.801753099651,189.73768718281548,105.8875696392073
