model,model_family,language,flores_code,content,delta_matched,delta_mismatched,content_ci_lo,content_ci_hi,R_content,R_content_ci_lo,R_content_ci_hi,R_content_boot_valid_fraction,n_pairs,n_boot
Falcon3-3B-Base,Falcon3,ind,ind_Latn,0.3971807944774628,0.4051131212711334,0.007932326793670674,0.32963925433158875,0.4728441556990146,0.45132354430694427,0.38469000377922835,0.5187269440688549,1.0,100,2000
Falcon3-3B-Base,Falcon3,ita,ita_Latn,0.5692178487777709,0.5531657826900482,-0.01605206608772275,0.49281910961866376,0.652438159793615,0.6468122843934115,0.5875891720033872,0.7089759306509983,1.0,100,2000
Falcon3-3B-Base,Falcon3,jpn,jpn_Jpan,0.23844124436378472,0.2894271242618561,0.05098587989807133,0.19427345135807988,0.2882524044215679,0.2709449928383379,0.22931013834514233,0.31535970840038374,1.0,100,2000
Falcon3-3B-Base,Falcon3,kat,kat_Geor,0.040969219207763655,-0.005305883884429914,-0.04627510309219357,0.014406603693962091,0.0697606044411659,0.046554046614117515,0.016546356321567594,0.07934666092887471,1.0,100,2000
Falcon3-3B-Base,Falcon3,khm,khm_Khmr,0.2089511513710022,0.16363452672958373,-0.045316624641418446,0.14781681931018828,0.27461745667457577,0.2374348798708812,0.16985907183328308,0.3064134692306324,1.0,100,2000
Falcon3-3B-Base,Falcon3,kor,kor_Hang,0.1725414681434631,0.2034657073020935,0.030924239158630396,0.11982681292295455,0.22892374688386904,0.19606191443592114,0.1386847926160201,0.2555415729687142,1.0,100,2000
Falcon3-3B-Base,Falcon3,mar,mar_Deva,0.047463023662567175,0.01619040012359621,-0.03127262353897097,0.02507751321792608,0.07227342748641973,0.05393307118763438,0.029505768376965207,0.08027580995584357,1.0,100,2000
Falcon3-3B-Base,Falcon3,mya,mya_Mymr,0.1383669471740723,0.1063346123695374,-0.03203233480453491,0.08654507625103,0.1939252650141715,0.15722880331032102,0.09885073753900502,0.21976537095303716,1.0,100,2000
Falcon3-3B-Base,Falcon3,nld,nld_Latn,0.48250975370407106,0.48830259561538697,0.005792841911315933,0.4123200699687004,0.5581633452773094,0.5482843461524646,0.49025724792237246,0.6062791888485812,1.0,100,2000
Falcon3-3B-Base,Falcon3,pol,pol_Latn,0.3419847011566162,0.3456762254238129,0.0036915242671966817,0.28074957740306855,0.4063976603746414,0.38860324963047327,0.3227752227416792,0.4570634693304228,1.0,100,2000
Falcon3-3B-Base,Falcon3,por,por_Latn,0.6855601227283478,0.6346931648254395,-0.050866957902908315,0.6093169822096824,0.7664876490235328,0.7790140629340486,0.7335544655538145,0.8242818192315281,1.0,100,2000
Falcon3-3B-Base,Falcon3,ron,ron_Latn,0.4670579147338867,0.47724304437637327,0.010185129642486574,0.39759157201647755,0.5378558077216147,0.5307261489106805,0.4777348018004666,0.5857516159233697,1.0,100,2000
Falcon3-3B-Base,Falcon3,rus,rus_Cyrl,0.26364678144454956,0.25418726205825803,-0.009459519386291481,0.2147891993522644,0.31675084167718887,0.2995864893296704,0.2573028987782978,0.3446862278093175,1.0,100,2000
Falcon3-3B-Base,Falcon3,som,som_Latn,0.27757477045059203,0.25306042671203616,-0.024514343738555905,0.20910662591457368,0.35024985313415524,0.3154131089716026,0.24148082892320724,0.384746198368158,1.0,100,2000
Falcon3-3B-Base,Falcon3,spa,spa_Latn,0.6843705725669861,0.6492502534389496,-0.035120319128036516,0.6112071326076984,0.763380485266447,0.7776623560982159,0.7309010994391669,0.823107321584507,1.0,100,2000
Falcon3-3B-Base,Falcon3,swa,swh_Latn,0.26934915900230405,0.24222188591957092,-0.027127273082733123,0.20632333481311796,0.33975589925050725,0.3060662015567634,0.23564833769395627,0.37971004468773906,1.0,100,2000
Falcon3-3B-Base,Falcon3,swe,swe_Latn,0.38751895546913145,0.39865167140960694,0.01113271594047546,0.3203669582605362,0.4610974604189395,0.4403446261759705,0.37830245107906346,0.5049543445494291,1.0,100,2000
Falcon3-3B-Base,Falcon3,tam,tam_Taml,0.05564976692199711,0.05519456863403324,-0.0004551982879638583,0.026518570005893728,0.0877423200011254,0.06323581199371472,0.031177794524229932,0.0972285984877905,1.0,100,2000
Falcon3-3B-Base,Falcon3,tel,tel_Telu,0.030558249950408917,0.03583708286285399,0.005278832912445072,0.01009771358966824,0.05172521293163297,0.034723878564119834,0.011230311581974703,0.058986761811366195,1.0,100,2000
Falcon3-3B-Base,Falcon3,tha,tha_Thai,0.23169200897216796,0.2363058352470398,0.004613826274871835,0.16396367537975312,0.30695929092168805,0.26327571758469975,0.18811301977160633,0.3388523110264097,1.0,100,2000
Falcon3-3B-Base,Falcon3,tur,tur_Latn,0.3360420536994934,0.3707124030590057,0.03467034935951233,0.2697563067078591,0.4073472927510738,0.38185051447759694,0.31420276231820027,0.449010857907084,1.0,100,2000
Falcon3-3B-Base,Falcon3,ukr,ukr_Cyrl,0.20027607202529907,0.16476398468017578,-0.0355120873451233,0.15124130040407174,0.25561713242530815,0.2275772341541549,0.17793932401410276,0.2803425197684775,1.0,100,2000
Falcon3-3B-Base,Falcon3,urd,urd_Arab,0.05650407075881958,-0.0017357397079467507,-0.05823981046676632,0.029614283323287985,0.08639945524930949,0.06420657251615387,0.03481672066246342,0.09733981937155077,1.0,100,2000
Falcon3-3B-Base,Falcon3,uzb,uzn_Latn,0.13884468555450438,0.08076363325119021,-0.05808105230331417,0.09928565257787704,0.1831425859332084,0.1577716658608422,0.11538930154722464,0.20113017312513104,1.0,100,2000
Falcon3-3B-Base,Falcon3,vie,vie_Latn,0.2968566381931304,0.3052648222446442,0.008408184051513707,0.22771205681562412,0.37124259218573563,0.3373234354813955,0.26706095150992604,0.4077159294191982,1.0,100,2000
Falcon3-3B-Base,Falcon3,zho-CN,zho_Hans,0.38786616444587707,0.42899891614913943,0.041132751703262346,0.3265524171292782,0.45719905588030807,0.4407391658621257,0.3856031464688958,0.4985159728670906,1.0,100,2000
Falcon3-3B-Base,Falcon3,zul,zul_Latn,0.2985281765460968,0.2786137020587921,-0.019914474487304688,0.22838868460059167,0.37618082633614536,0.3392228340031651,0.2662581526994952,0.41552678991661873,1.0,100,2000
Llama-3.1-8B,Llama-3.1,amh,amh_Ethi,0.3430415320396423,0.3738023364543915,0.030760804414749144,0.28344078072905543,0.40351816466450685,0.3380366063744111,0.28893178367800465,0.3902168123533033,1.0,100,2000
Llama-3.1-8B,Llama-3.1,arb,arb_Arab,0.6249977946281433,0.7586847734451294,0.13368697881698613,0.5566906697750091,0.6957009254992008,0.6158791684243464,0.5798876561556053,0.6545686585059954,1.0,100,2000
Llama-3.1-8B,Llama-3.1,aze-Latn,azj_Latn,0.5881643295288086,0.6326271104812622,0.04446278095245363,0.520782079666853,0.6572674007415772,0.5795830981813107,0.5289134803318589,0.6293822776024268,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ben,ben_Beng,0.6020170104503632,0.6483131754398346,0.046296164989471464,0.532670911937952,0.6748131878972052,0.5932336705189154,0.5496144422958729,0.6365118347461985,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ces,ces_Latn,0.7171040761470795,0.7300565135478974,0.012952437400817873,0.6412658470273017,0.7927590880692005,0.7066416327979875,0.6688781609138059,0.7474518960400284,1.0,100,2000
Llama-3.1-8B,Llama-3.1,deu,deu_Latn,0.7993966579437256,0.7702993452548981,-0.029097312688827516,0.7148430441617966,0.882618917554617,0.7877335778896747,0.7501208080722986,0.8243879664147881,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ell,ell_Grek,0.6830584025382995,0.7213096368312836,0.038251234292984014,0.6104645193815231,0.7562325279712677,0.6730926805763281,0.6347118259317024,0.7111516524080688,1.0,100,2000
Llama-3.1-8B,Llama-3.1,eng,,1.0148058688640595,0.9577854669094086,-0.05702040195465088,0.9178656069636345,1.1135277002751827,1.0,1.0,1.0,1.0,100,2000
Llama-3.1-8B,Llama-3.1,fas,pes_Arab,0.6717419469356537,0.8474281919002533,0.1756862449645996,0.6025606468617916,0.7454421725869179,0.6619413304020203,0.6235622776234957,0.7028764798333459,1.0,100,2000
Llama-3.1-8B,Llama-3.1,fra,fra_Latn,0.7688166606426239,0.7345658504962921,-0.03425081014633181,0.6982468933463097,0.8374758343696593,0.7575997382664057,0.7202586752375153,0.7949179765513793,1.0,100,2000
Llama-3.1-8B,Llama-3.1,hau,hau_Latn,0.5259542751312256,0.5545783412456512,0.028624066114425677,0.45881868693232536,0.6003874710202217,0.5182806793578771,0.4672548140648796,0.5714066890965326,1.0,100,2000
Llama-3.1-8B,Llama-3.1,heb,heb_Hebr,0.6767106485366822,0.7362363600730896,0.05952571153640747,0.6092851589620113,0.7428552294671535,0.6668375393750628,0.6254569204016311,0.7077303722019841,1.0,100,2000
Llama-3.1-8B,Llama-3.1,hin,hin_Deva,0.6369344973564148,0.6513726401329041,0.014438142776489256,0.5734931050539017,0.7018105030357836,0.6276417164096404,0.5884204191003839,0.6663441857328523,1.0,100,2000
Llama-3.1-8B,Llama-3.1,hye,hye_Armn,0.5981586837768554,0.6827926659584045,0.0846339821815491,0.5276827475726604,0.6749459458589553,0.5894316362659734,0.5459825475365286,0.6334660739414946,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ind,ind_Latn,0.7385477674007416,0.740989670753479,0.0024419033527374578,0.6584018408358098,0.819019356817007,0.7277724637397375,0.6840722357591688,0.7707208067830791,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ita,ita_Latn,0.7756546640396118,0.7666679847240448,-0.008986679315567006,0.7031341533362866,0.8492016777992248,0.7643379761962298,0.7263562984869153,0.8040847087845344,1.0,100,2000
Llama-3.1-8B,Llama-3.1,jpn,jpn_Jpan,0.6948480021953582,0.7876474916934967,0.09279948949813846,0.623526575177908,0.7673951774835587,0.6847102717026542,0.6419700500010002,0.726773375144268,1.0,100,2000
Llama-3.1-8B,Llama-3.1,kat,kat_Geor,0.5529192197322845,0.646065444946289,0.09314622521400455,0.4930913092792034,0.6128520030677318,0.5448522093700583,0.5058344094547821,0.5850186615482932,1.0,100,2000
Llama-3.1-8B,Llama-3.1,khm,khm_Khmr,0.6217712879180908,0.6212924957275391,-0.0004787921905517245,0.5449022548794746,0.7092903781831263,0.6126997359742127,0.5687265730711661,0.6584714303683815,1.0,100,2000
Llama-3.1-8B,Llama-3.1,kor,kor_Hang,0.67906325340271,0.7833584582805634,0.10429520487785339,0.6009520471096038,0.7552208272218704,0.669155820080969,0.6285975936786948,0.7107579848237,1.0,100,2000
Llama-3.1-8B,Llama-3.1,mar,mar_Deva,0.5818303084373474,0.6317925596237183,0.04996225118637087,0.5188213938176631,0.6452591163218019,0.5733414895290556,0.5323973589661671,0.6123483175551201,1.0,100,2000
Llama-3.1-8B,Llama-3.1,mya,mya_Mymr,0.4210655212402344,0.46784014225006104,0.04677462100982664,0.34698388031125066,0.5026365666091441,0.41492223701027797,0.3572886862355837,0.47235993357321815,1.0,100,2000
Llama-3.1-8B,Llama-3.1,nld,nld_Latn,0.7980368614196778,0.7635110557079315,-0.03452580571174618,0.7208411568403245,0.871123909085989,0.786393620597577,0.7546274609213974,0.8195957735742387,1.0,100,2000
Llama-3.1-8B,Llama-3.1,pol,pol_Latn,0.7314859735965729,0.7138356137275695,-0.01765035986900326,0.6583749984502792,0.8021413256824017,0.7208137004719675,0.6850282579992376,0.7603754045694556,1.0,100,2000
Llama-3.1-8B,Llama-3.1,por,por_Latn,0.7641865968704223,0.7747242081165314,0.01053761124610904,0.687877973228693,0.8408257737755774,0.7530372264459091,0.7184833589783275,0.788544358761965,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ron,ron_Latn,0.7256351912021637,0.7202892470359802,-0.00534594416618345,0.6517718985974789,0.7988326050937175,0.7150482801350133,0.6709140717858613,0.7595995055731586,1.0,100,2000
Llama-3.1-8B,Llama-3.1,rus,rus_Cyrl,0.6986089146137238,0.7617800796031952,0.06317116498947146,0.6262797645032405,0.7731286236047743,0.6884163129601563,0.6442292519454407,0.7339044519109575,1.0,100,2000
Llama-3.1-8B,Llama-3.1,som,som_Latn,0.4529054796695709,0.5020737874507905,0.04916830778121948,0.3919941879808903,0.5184441928267479,0.44629765511362135,0.4007238424771586,0.4955956109374174,1.0,100,2000
Llama-3.1-8B,Llama-3.1,spa,spa_Latn,0.7555434417724609,0.7836117887496948,0.02806834697723391,0.68104144474864,0.8309571206867694,0.7445201737138074,0.7082781934030851,0.779001712505806,1.0,100,2000
Llama-3.1-8B,Llama-3.1,swa,swh_Latn,0.601912145614624,0.6116806817054748,0.00976853609085085,0.5313235614597798,0.6755707091987133,0.5931303356457573,0.5476236600722685,0.6390894738449134,1.0,100,2000
Llama-3.1-8B,Llama-3.1,swe,swe_Latn,0.7754784083366394,0.7756022906303406,0.0001238822937011874,0.7002845550477504,0.8513017867207525,0.764164292038126,0.7328393445718112,0.7959603897173474,1.0,100,2000
Llama-3.1-8B,Llama-3.1,tam,tam_Taml,0.5631019186973572,0.617882924079895,0.05478100538253788,0.4993530051410198,0.6288321793973446,0.5548863442499352,0.5188555492154558,0.591408337657233,1.0,100,2000
Llama-3.1-8B,Llama-3.1,tel,tel_Telu,0.5682566225528717,0.608403377532959,0.04014675498008729,0.5015114528536797,0.6394935238361359,0.5599658417318374,0.5145250478913802,0.6007401463129565,1.0,100,2000
Llama-3.1-8B,Llama-3.1,tha,tha_Thai,0.7005418252944946,0.8043157076835632,0.10377388238906864,0.6281415059268475,0.7765175985395908,0.6903210227574444,0.6527315469100385,0.7263445911549846,1.0,100,2000
Llama-3.1-8B,Llama-3.1,tur,tur_Latn,0.7028585577011108,0.7308042597770691,0.027945702075958277,0.6283308285474777,0.7776291490793228,0.6926039543778632,0.6572458778146708,0.732958957564135,1.0,100,2000
Llama-3.1-8B,Llama-3.1,ukr,ukr_Cyrl,0.6887535977363587,0.7790227556228637,0.09026915788650515,0.618635655939579,0.7620833434462547,0.678704783711319,0.6387887482254959,0.718572585273351,1.0,100,2000
Llama-3.1-8B,Llama-3.1,urd,urd_Arab,0.611595264673233,0.739769138097763,0.12817387342453002,0.5434478639960288,0.6834729084670544,0.6026721794167713,0.5604498375204752,0.6440309280875772,1.0,100,2000
Llama-3.1-8B,Llama-3.1,uzb,uzn_Latn,0.5343230974674225,0.555452151298523,0.02112905383110052,0.46663165429234504,0.6061438008844852,0.5265274018029934,0.4802099654644637,0.5745593241279691,1.0,100,2000
Llama-3.1-8B,Llama-3.1,vie,vie_Latn,0.729853298664093,0.7596455287933349,0.029792230129241957,0.6558348447084428,0.8039038317501545,0.719204846027415,0.6838327180589721,0.7558770726391726,1.0,100,2000
Llama-3.1-8B,Llama-3.1,zho-CN,zho_Hans,0.6892750859260559,0.8229845297336579,0.13370944380760194,0.6199264140129089,0.7600484137237071,0.6792186634647747,0.6416852166610489,0.7168590618680681,1.0,100,2000
Llama-3.1-8B,Llama-3.1,zul,zul_Latn,0.49347257494926455,0.4987562346458435,0.00528365969657901,0.4250801247954369,0.5667382811009885,0.4862728824200057,0.4358038836725535,0.5403459135146292,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,amh,amh_Ethi,0.14950864315032958,0.21407540798187255,0.06456676483154299,0.10172642350196838,0.20389882308244703,0.1553130166080216,0.10725625360914587,0.20973869372774023,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,arb,arb_Arab,0.6589739143848419,0.6181690931320191,-0.04080482125282284,0.5766992842257023,0.7441414011716843,0.6845572560390154,0.6357468166644367,0.7328254392915705,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,aze-Latn,azj_Latn,0.5419796037673951,0.46350746631622314,-0.07847213745117183,0.4672051211595536,0.6198458025157452,0.5630208757663308,0.5140200089156567,0.615299951660626,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ben,ben_Beng,0.5763423645496368,0.5545343768596649,-0.021807987689971848,0.5056206707656384,0.648049687564373,0.5987177018735913,0.5539966796362813,0.6418537267731338,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ces,ces_Latn,0.6960518336296082,0.6436097753047944,-0.05244205832481383,0.6211310886144639,0.7793892467617989,0.7230746511949795,0.6810970787664034,0.7687219743623702,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,deu,deu_Latn,0.7448297107219696,0.6410692822933197,-0.10376042842864987,0.669412965208292,0.8208857865035534,0.7737462316154674,0.7360730018648641,0.8129428738612331,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ell,ell_Grek,0.6730989980697631,0.508360550403595,-0.1647384476661682,0.594109513670206,0.7508710929751397,0.6992307177915912,0.6573208716416216,0.7402816359877724,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,eng,,0.962627900838852,0.9720307064056396,0.009402805566787756,0.8698065169453622,1.056743746072054,1.0,1.0,1.0,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,fas,pes_Arab,0.6272515869140625,0.5934062337875367,-0.033845353126525826,0.55438374710083,0.6979818107485771,0.651603372775154,0.6071719776772421,0.6987893925690455,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,fra,fra_Latn,0.760836900472641,0.6287919664382935,-0.1320449340343475,0.6816991834640503,0.8396908630132675,0.7903748684300896,0.7405783240752271,0.8397280930970605,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,hau,hau_Latn,0.40064088225364686,0.36772913098335264,-0.03291175127029414,0.3243149984478951,0.4880768710374832,0.4161949616300555,0.34656418146337,0.4922115696341467,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,heb,heb_Hebr,0.6550619637966156,0.5323918354511261,-0.12267012834548945,0.5762989967167378,0.7300151028335093,0.6804934318086795,0.635531773664821,0.7282724182104422,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,hin,hin_Deva,0.6034256815910339,0.5450575506687164,-0.05836813092231747,0.5314933429062366,0.6783950715065002,0.6268524744246426,0.5798131797290076,0.6760590314953033,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,hye,hye_Armn,0.5866395545005798,0.48507989645004274,-0.10155965805053706,0.5123145146071911,0.660136312842369,0.6094146595889971,0.5600230783462485,0.6567588220180981,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ind,ind_Latn,0.6945986115932464,0.6502791929244995,-0.04431941866874691,0.6205506614744664,0.7742150050699711,0.7215650107252867,0.6780252054925381,0.7673650882351536,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ita,ita_Latn,0.775608800649643,0.6286418354511261,-0.14696696519851682,0.695187782138586,0.8613606523871421,0.8057202580288427,0.7653111957904435,0.8465766941664613,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,jpn,jpn_Jpan,0.6565109455585479,0.5935793030261993,-0.06293164253234858,0.5709452310800552,0.7414869523644446,0.6819986673837856,0.6259601169610624,0.7357554904048921,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,kat,kat_Geor,0.5629626286029815,0.47642326474189756,-0.0865393638610839,0.4896020940244198,0.6364460548758506,0.5848185244915562,0.5326970334021447,0.6361290379064649,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,khm,khm_Khmr,0.3357919478416443,0.33693071484565734,0.001138767004013117,0.2569635888338088,0.42687364363670344,0.3488283972955998,0.27750411836174205,0.42724715581364653,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,kor,kor_Hang,0.6529193198680878,0.6059099793434143,-0.047009340524673426,0.5772368747591973,0.7292867661714554,0.6782676040234463,0.6299604514496463,0.724055346066332,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,mar,mar_Deva,0.522954283952713,0.46247934460639956,-0.06047493934631344,0.45249199524521827,0.5946743209958076,0.5432569360362409,0.4899516849972784,0.594960249476402,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,mya,mya_Mymr,0.2966653621196747,0.3511637842655182,0.05449842214584355,0.22705957025289536,0.37246988612413406,0.30818280029194556,0.24272439103355642,0.37483232812513273,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,nld,nld_Latn,0.7552356684207916,0.7182837462425232,-0.0369519221782684,0.6723513992726803,0.8385745469033717,0.784556179768595,0.7461033497412665,0.8238501617174809,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,pol,pol_Latn,0.6891372120380401,0.637051693201065,-0.05208551883697504,0.6124247221946716,0.7714363738596439,0.7158915832768955,0.672617089662411,0.7601424710553351,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,por,por_Latn,0.7840919280052185,0.6434367871284485,-0.14065514087676995,0.7002132886350155,0.8723356941938399,0.8145327258039645,0.7680660056732688,0.8607531117010727,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ron,ron_Latn,0.6966159403324127,0.6618134415149689,-0.03480249881744383,0.6261371779441834,0.7660905464589596,0.7236606582100608,0.6911434375742,0.7573121543755077,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,rus,rus_Cyrl,0.6888696372509002,0.506060289144516,-0.18280934810638427,0.6170312152802944,0.758976593285799,0.71561362043486,0.669795360893863,0.7620468145956131,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,som,som_Latn,0.37977874636650083,0.3944768488407135,0.014698102474212686,0.3031935974955559,0.4700400949418544,0.3945228951244344,0.3225713844295874,0.47011256348499364,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,spa,spa_Latn,0.7492075514793396,0.6433639264106751,-0.10584362506866452,0.6769247613847256,0.8254939609467983,0.7782940332671285,0.7355446440620231,0.8225225446889932,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,swa,swh_Latn,0.6189610266685486,0.5786045062541961,-0.04035652041435238,0.5449622686505318,0.6952091233730315,0.642990948142241,0.5892835661062106,0.6972793715959502,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,swe,swe_Latn,0.7311962795257568,0.6906992936134339,-0.040496985912322946,0.6491841152310371,0.8166621043086052,0.7595835097742115,0.7112221545173826,0.8098440072761194,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,tam,tam_Taml,0.5143287813663483,0.42159568548202514,-0.09273309588432309,0.445483513712883,0.5856988785266877,0.5342965655973119,0.48549824966900695,0.5846791241852912,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,tel,tel_Telu,0.539140145778656,0.49477072954177864,-0.04436941623687742,0.46802651363611236,0.6118974879086018,0.5600711815114015,0.5041443886950565,0.6148252225423595,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,tha,tha_Thai,0.6423881387710572,0.671843683719635,0.029455544948577897,0.5719670329093933,0.7154256828725337,0.6673275709246201,0.6224970860135147,0.7129073147933453,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,tur,tur_Latn,0.6508721351623535,0.5928151309490204,-0.05805700421333311,0.5752889632880688,0.7282968656122685,0.6761409414740331,0.6289979622741992,0.7235420488670905,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,ukr,ukr_Cyrl,0.6617566692829132,0.5509621024131774,-0.11079456686973567,0.5880969717502594,0.7332267602682114,0.6874480458194138,0.6433291121229521,0.7324755956541691,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,urd,urd_Arab,0.5632753622531891,0.5224374771118164,-0.04083788514137266,0.48905037757754327,0.6387506648302078,0.5851433993990205,0.5299763672818224,0.6377574225395775,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,uzb,uzn_Latn,0.5123762011528015,0.43630228519439695,-0.0760739159584045,0.43939224642515184,0.5906157493889331,0.5322681803699095,0.479710819089552,0.5875527526586986,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,vie,vie_Latn,0.7133761811256408,0.6854646515846252,-0.02791152954101555,0.635253398180008,0.7934718819856643,0.7410715817648662,0.6998022855397759,0.7841660639951151,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,zho-CN,zho_Hans,0.6903881049156189,0.625217673778534,-0.06517043113708493,0.6114352285265923,0.7673060183227062,0.7171910395636796,0.6614322969950923,0.7677342999070013,1.0,100,2000
Mistral-Nemo-Base-2407,Mistral,zul,zul_Latn,0.446106561422348,0.455509375333786,0.009402813911438036,0.37166108202934267,0.52512087520957,0.4634257546800819,0.3985771241953973,0.5262064246503778,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,amh,amh_Ethi,0.16123684763908386,0.14516337037086482,-0.016073477268219057,0.11827536854147908,0.2083651056289673,0.17043360640706193,0.12805752001931942,0.21677729662896295,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,arb,arb_Arab,0.45324419260025023,0.4066352343559265,-0.04660895824432378,0.3837146793603897,0.5258325504362583,0.47909670437635543,0.4182198550523554,0.5430636645789455,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,aze-Latn,azj_Latn,0.3455717360973358,0.2923824894428253,-0.05318924665451052,0.27746573960781096,0.4221560638844968,0.36528273851678644,0.30012599594011186,0.4341937593419426,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ben,ben_Beng,0.39157879948616026,0.33574831128120425,-0.05583048820495607,0.3297968140244484,0.45710000407695767,0.41391399029558246,0.3657787226589254,0.4609999560164754,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ces,ces_Latn,0.605952970981598,0.6000528419017792,-0.0059001290798187745,0.5235736650824546,0.6954336096048355,0.6405158105586384,0.5855919253403766,0.6957744374195849,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,deu,deu_Latn,0.7121524918079376,0.6649108612537384,-0.04724163055419928,0.6312097148001193,0.8000621272027492,0.7527728262356648,0.7028876882880506,0.8020892616004285,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ell,ell_Grek,0.47212754130363466,0.42017900228500366,-0.051948539018631,0.4026486326158047,0.5459924975931644,0.49905713691820197,0.44105890418462695,0.5601624410055679,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,eng,,0.9460390532016754,0.9732891380786896,0.027250084877014122,0.8527739687263965,1.039975560814142,1.0,1.0,1.0,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,fas,pes_Arab,0.5286195182800293,0.45714991092681884,-0.07146960735321051,0.46009914964437487,0.5961519626975059,0.5587713493338619,0.5005548597611895,0.6207110069284847,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,fra,fra_Latn,0.7175499486923218,0.6518769478797912,-0.06567300081253055,0.6433457765877245,0.7985551281869411,0.7584781476662311,0.7050915386769879,0.8143859287318962,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,hau,hau_Latn,0.42171144127845767,0.3073643398284912,-0.11434710144996646,0.33710604456067084,0.5269288705885411,0.4457653622768127,0.361243021755562,0.5356060018901293,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,heb,heb_Hebr,0.3978910744190216,0.3427316439151764,-0.055159430503845266,0.3272270690202714,0.4704617542922496,0.42058630991230306,0.3579217240042564,0.4829785370559422,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,hin,hin_Deva,0.425268657207489,0.3787082350254059,-0.046560422182083144,0.36019481232762346,0.49532962548732756,0.4495254775881126,0.3965159926673354,0.5051336302546597,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,hye,hye_Armn,0.11198444604873657,0.08776195645332337,-0.024222489595413225,0.06449677529931068,0.16421024221181876,0.11837190618056216,0.0703129365255958,0.16662797351022604,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ind,ind_Latn,0.6730462944507599,0.6498525285720825,-0.023193765878677414,0.5977678741514683,0.7535514957606791,0.7114360577113309,0.6584637632211523,0.766263689228688,1.0,100,2000
OLMo-2-1124-13B,OLMo-2,ita,ita_Latn,0.7387103033065796,0.7364037358760833,-0.0023065674304962734,0.6605345239341259,0.8198939192295075,0.780845463838481,0.7394930895593212,0.8237362179349479,1.0,100,2000
