model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
OLMo-2-1124-7B,0,1729,0,4096,0.8800935112993911,0.9312997456388383,0.9538453834824068,0.9689841476315848,0.9820318797031146,1.0,0.9990234375,0.9072265625,1.0,0.3420644883925188,0.15882151425040308,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,1729,1,4096,0.8777955428047196,0.9314321082201303,0.9541019132390547,0.9686677511710227,0.981977274242654,1.0,0.998779296875,0.9013671875,1.0,0.3399093283197332,0.15531882048400578,0.960616132923339,0.0,3.319862886373678e-16
OLMo-2-1124-7B,0,1729,4,4096,0.8808955489955193,0.9306694254834611,0.9542894248937854,0.9691018602826493,0.9822459145513143,0.999755859375,0.99755859375,0.913818359375,1.0,0.3340496821675569,0.14815457277794014,0.960616132923339,2.177752950815623e-16,1.659931443186839e-16
OLMo-2-1124-7B,0,1729,16,4096,0.8812778404125867,0.9316976244605073,0.9534554519956934,0.9694133416303709,0.9822201746939293,1.0,0.998291015625,0.9052734375,1.0,0.3291421091729638,0.1437078642630626,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,2718,0,4096,0.8800935112993911,0.9312997456388383,0.9538453834824068,0.9689841476315848,0.9820318797031146,1.0,0.9990234375,0.9072265625,1.0,0.3420644883925188,0.15882151425040308,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,2718,1,4096,0.8796494147385879,0.932314144129504,0.9542548010277763,0.9686186337568071,0.9820276539127067,1.0,0.998291015625,0.907958984375,1.0,0.3374321142177277,0.1564559733080907,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,2718,4,4096,0.8804912833807171,0.9323473532485792,0.953934697753518,0.9692455592653022,0.9820502268603358,1.0,0.9990234375,0.91064453125,1.0,0.3284139517510962,0.1449014524109258,0.960616132923339,2.177752950815623e-16,1.659931443186839e-16
OLMo-2-1124-7B,0,2718,16,4096,0.8820964166867877,0.9343430893781122,0.9544231342927596,0.9690392307156408,0.981829494671779,1.0,0.998779296875,0.916259765625,1.0,0.3189972558925296,0.14092864708874747,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,3141,0,4096,0.8800935112993911,0.9312997456388383,0.9538453834824068,0.9689841476315848,0.9820318797031146,1.0,0.9990234375,0.9072265625,1.0,0.3420644883925188,0.15882151425040308,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,3141,1,4096,0.8800172288647252,0.9314257814222215,0.9539833638945746,0.9686984912499532,0.9820601745363524,1.0,0.997314453125,0.907958984375,1.0,0.3413829679316387,0.15866631121526517,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,3141,4,4096,0.8785667532313958,0.9322706012410344,0.9541445035936367,0.968883358187602,0.9821662515803034,0.999755859375,0.998779296875,0.907470703125,1.0,0.33167902420227824,0.14851353247180718,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,3141,16,4096,0.8808437671361223,0.9329943152256706,0.954111505600185,0.9685597908926893,0.9820730627250694,1.0,0.99853515625,0.9111328125,1.0,0.3266258440354277,0.14510236708571606,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,5772,0,4096,0.8800935112993911,0.9312997456388383,0.9538453834824068,0.9689841476315848,0.9820318797031146,1.0,0.9990234375,0.9072265625,1.0,0.3420644883925188,0.15882151425040308,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,5772,1,4096,0.8826733315907072,0.9316287314423093,0.9538155752740678,0.9689074624630492,0.981908512448485,1.0,0.998779296875,0.907958984375,1.0,0.3387990092069344,0.15721684428968632,0.960616132923339,0.0,3.319862886373678e-16
OLMo-2-1124-7B,0,5772,4,4096,0.8810968440070324,0.9326348319205333,0.9539698793056269,0.9690581414741077,0.9819944988820168,1.0,0.998779296875,0.90966796875,1.0,0.3321732372406334,0.15255953821225315,0.960616132923339,0.0,3.319862886373678e-16
OLMo-2-1124-7B,0,5772,16,4096,0.8805837838994576,0.9316204272183071,0.9541197639508197,0.969114602233551,0.9820909018848496,1.0,0.99951171875,0.90869140625,1.0,0.3257675010736931,0.14385719819384266,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,8111,0,4096,0.8800935112993911,0.9312997456388383,0.9538453834824068,0.9689841476315848,0.9820318797031146,1.0,0.9990234375,0.9072265625,1.0,0.3420644883925188,0.15882151425040308,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
OLMo-2-1124-7B,0,8111,1,4096,0.8802693570806666,0.9317503209786229,0.9543298910582296,0.9685977132827304,0.9818854033041313,1.0,0.997802734375,0.91015625,1.0,0.3389132988055452,0.15607912819022127,0.960616132923339,2.177752950815623e-16,1.659931443186839e-16
OLMo-2-1124-7B,0,8111,4,4096,0.8835231864043795,0.9318340716205162,0.9539733648187013,0.9691122545441753,0.9818775096843875,1.0,0.99951171875,0.913818359375,1.0,0.3307562122222443,0.14939655615960168,0.960616132923339,2.177752950815623e-16,3.319862886373678e-16
