model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,9,1729,1,4096,0.3331507524767117,0.4934210961041137,0.6111872616762208,0.7164969688216182,0.8344033866140281,0.738037109375,0.180908203125,0.011474609375,1.0,0.9939720311682254,0.9909215661139165,0.45256150536593465,0.0,8.422821209442098e-16
Qwen3-8B-Base,9,1729,4,4096,0.3559907468178576,0.5214114691388567,0.6406412323493604,0.7394338998612459,0.8561702602217298,0.78515625,0.22705078125,0.017333984375,1.0,0.9904353657764464,0.9882012478006498,0.4525615053659347,1.4555169404118536e-16,6.0163008638872125e-16
Qwen3-8B-Base,9,1729,16,4096,0.3304497679269055,0.4285126554442513,0.47185683864682626,0.5726577641664928,0.7744509773608362,0.398193359375,0.067626953125,0.001708984375,1.0,0.8589138300194661,0.6587177381471064,0.45256150536593476,1.4555169404118536e-16,2.406520345554885e-16
Qwen3-8B-Base,9,2718,0,4096,0.32256256644956827,0.48622405922903594,0.6034518279966878,0.7124396092082016,0.8299060529431117,0.728515625,0.1640625,0.0087890625,1.0,0.9947136065152566,0.9918865317163722,0.4525615053659348,2.911033880823707e-16,4.81304069110977e-16
Qwen3-8B-Base,9,2718,1,4096,0.33172271452429813,0.492480221085712,0.6121381485027371,0.7187629327704023,0.8341758830456553,0.737060546875,0.182373046875,0.010498046875,1.0,0.9941949811666053,0.9910559584429653,0.45256150536593454,0.0,1.3235861900551867e-15
Qwen3-8B-Base,9,2718,4,4096,0.36178733653750694,0.5216070289816187,0.6377488582654136,0.7388691450659542,0.8530015208793255,0.789794921875,0.222412109375,0.015380859375,1.0,0.9918512715659291,0.988311145504239,0.4525615053659347,2.911033880823707e-16,3.6097805183323273e-16
Qwen3-8B-Base,9,2718,16,4096,0.32317009395149504,0.43627488896499006,0.5080779767622765,0.6421475165449261,0.8098034893892521,0.51904296875,0.10888671875,0.00341796875,1.0,0.9404918151151103,0.8824941092466639,0.4525615053659348,0.0,3.6097805183323273e-16
Qwen3-8B-Base,9,3141,0,4096,0.32256256644956827,0.48622405922903594,0.6034518279966878,0.7124396092082016,0.8299060529431117,0.728515625,0.1640625,0.0087890625,1.0,0.9947136065152566,0.9918865317163722,0.4525615053659348,2.911033880823707e-16,4.81304069110977e-16
Qwen3-8B-Base,9,3141,1,4096,0.328379961561726,0.49424498741451833,0.6148855906229997,0.7194346201351127,0.8381701557264233,0.74267578125,0.1787109375,0.011962890625,1.0,0.9940318834248887,0.990832804061011,0.4525615053659348,2.911033880823707e-16,6.0163008638872125e-16
Qwen3-8B-Base,9,3141,4,4096,0.34677473893404787,0.5212686890027155,0.6401361899638603,0.741485555471404,0.849170314856831,0.783935546875,0.23291015625,0.017578125,1.0,0.9911544611581984,0.9880533914354146,0.4525615053659348,0.0,3.6097805183323273e-16
