model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-1.7B-Base,0,1729,0,2048,0.6859177223667013,0.8089808035883397,0.8688307765960039,0.9128832632552935,0.9524498614479963,0.99755859375,0.8798828125,0.32958984375,1.0,0.3834357338850616,0.1950008286263104,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,1729,1,2048,0.6901713455958938,0.8078702475048519,0.8701276719782769,0.9139144995405671,0.9535165482053519,0.99755859375,0.88037109375,0.326171875,1.0,0.3799665371662315,0.18573477906305516,0.8879444037477122,0.0,4.062060916560736e-16
Qwen3-1.7B-Base,0,1729,4,2048,0.6964604472147753,0.8139580537684015,0.8734592288198555,0.916207473079014,0.9548965424220752,0.99658203125,0.8896484375,0.34814453125,1.0,0.3624147264536446,0.16623180256908668,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,1729,16,2048,0.7126085180120145,0.821574643058135,0.8772589790714012,0.9164540618649897,0.9533263441043843,0.998046875,0.91943359375,0.3623046875,1.0,0.3357824111691301,0.15307429922163515,0.8879444037477122,0.0,2.708040611040491e-16
Qwen3-1.7B-Base,0,2718,0,2048,0.6859177223667013,0.8089808035883397,0.8688307765960039,0.9128832632552935,0.9524498614479963,0.99755859375,0.8798828125,0.32958984375,1.0,0.3834357338850616,0.1950008286263104,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,2718,1,2048,0.6876126282829512,0.8105195164861921,0.8698488172747847,0.9145976573859123,0.9530031499583045,0.99658203125,0.88134765625,0.33984375,1.0,0.37639617243979684,0.18810631358699462,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,2718,4,2048,0.6856553001672816,0.8149843329414738,0.8749842764729789,0.9172675264325598,0.9529687199200642,0.99853515625,0.8876953125,0.3642578125,1.0,0.3608290878332663,0.16458795149735403,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,2718,16,2048,0.6974631528595897,0.8242079304468054,0.8805248672213826,0.9178824759095061,0.9535541963347656,0.99755859375,0.9033203125,0.3779296875,1.0,0.33558788910177717,0.14837120302664367,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,3141,0,2048,0.6859177223667013,0.8089808035883397,0.8688307765960039,0.9128832632552935,0.9524498614479963,0.99755859375,0.8798828125,0.32958984375,1.0,0.3834357338850616,0.1950008286263104,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
Qwen3-1.7B-Base,0,3141,1,2048,0.6881105512748147,0.806979600365526,0.8696824155825982,0.9152880562839837,0.9551957557051278,0.9970703125,0.8818359375,0.34130859375,1.0,0.37783007142652214,0.18601379183707287,0.8879444037477122,1.366982455499635e-16,2.708040611040491e-16
